# Binance official API catalog snapshot
# baseline_date: 2026-08-10
# source_catalog: https://developers.binance.com/en/docs/llms.txt
# source_detail: https://developers.binance.com/en/docs/llms-full.txt
# source_catalog_sha256: 44fa6608f682b03358e5b7f53d25e791f5eea4d790bff91db86b95151116fc8e
# source_detail_sha256: 2edabba856125f393ea3e5b7f53d25e791f5eea4d790bff91db86b95151116fc8e
# exposure: local public-surface classification; see README.md
# columns: official_product	interface	method	path_or_message	operation_id	authentication	risk	lifecycle	exposure
Wallet REST	Http	GET	/sapi/v1/asset/tradeFee	tradeFee	USER_DATA	Read	documented_active	provider_typed
Wallet REST	Http	POST	/sapi/v3/asset/getUserAsset	userAsset	USER_DATA	Read	documented_active	provider_typed
Wallet REST	Http	GET	/sapi/v1/capital/config/getall	allCoinsInformation	USER_DATA	Read	documented_active	common_existing
Wallet REST	Http	GET	/sapi/v1/capital/deposit/address	depositAddress	USER_DATA	Read	documented_active	common_existing
Wallet REST	Http	GET	/sapi/v1/capital/deposit/hisrec	depositHistory	USER_DATA	Read	documented_active	common_existing
Wallet REST	Http	GET	/sapi/v1/capital/deposit/address/list	fetchDepositAddressListWithNetwork	USER_DATA	Read	documented_active	provider_typed
Wallet REST	Http	GET	/sapi/v1/capital/withdraw/address/list	fetchWithdrawAddressList	USER_DATA	Read	documented_active	common_existing
Wallet REST	Http	GET	/sapi/v1/capital/withdraw/quota	fetchWithdrawQuota	USER_DATA	Read	documented_active	provider_typed
Wallet REST	Http	POST	/sapi/v1/capital/deposit/credit-apply	oneClickArrivalDepositApply	USER_DATA	Read	documented_active	provider_typed
Wallet REST	Http	POST	/sapi/v1/capital/withdraw/apply	withdraw	USER_DATA	Read	documented_active	common_existing
Wallet REST	Http	GET	/sapi/v1/capital/withdraw/history	withdrawHistory	USER_DATA	Read	documented_active	common_existing
Wallet REST	Http	GET	/sapi/v1/spot/delist-schedule	getSymbolsDelistScheduleForSpot	MARKET_DATA	Read	documented_active	provider_typed
Wallet REST	Http	GET	/sapi/v1/system/status	systemStatus	Public	Read	documented_active	provider_typed
Wallet REST	Http	POST	/sapi/v1/localentity/broker/withdraw/apply	brokerWithdraw	USER_DATA	Read	documented_active	provider_typed
Wallet REST	Http	GET	/sapi/v1/localentity/questionnaire-requirements	checkQuestionnaireRequirements	USER_DATA	Read	documented_active	common_existing
Wallet REST	Http	GET	/sapi/v1/localentity/country/list	getCountryList	USER_DATA	Read	documented_active	provider_typed
Wallet REST	Http	GET	/sapi/v1/localentity/deposit/history	depositHistoryTravelRule	USER_DATA	Read	documented_active	provider_typed
Wallet REST	Http	GET	/sapi/v2/localentity/deposit/history	depositHistoryV2	USER_DATA	Read	documented_active	provider_typed
Wallet REST	Http	GET	/sapi/v1/addressVerify/list	fetchAddressVerificationList	USER_DATA	Read	documented_active	provider_typed
Wallet REST	Http	GET	/sapi/v1/localentity/region/list	getRegionList	USER_DATA	Read	documented_active	provider_typed
Wallet REST	Http	PUT	/sapi/v1/localentity/broker/deposit/provide-info	submitDepositQuestionnaire	USER_DATA	Read	documented_active	provider_typed
Wallet REST	Http	PUT	/sapi/v1/localentity/deposit/provide-info	submitDepositQuestionnaireTravelRule	USER_DATA	Read	documented_active	provider_typed
Wallet REST	Http	PUT	/sapi/v2/localentity/deposit/provide-info	submitDepositQuestionnaireV2	USER_DATA	Read	documented_active	provider_typed
Wallet REST	Http	GET	/sapi/v1/localentity/vasp	vaspList	USER_DATA	Read	documented_active	provider_typed
Wallet REST	Http	GET	/sapi/v1/localentity/withdraw/history	withdrawHistoryV1	USER_DATA	Read	documented_active	provider_typed
Wallet REST	Http	GET	/sapi/v2/localentity/withdraw/history	withdrawHistoryV2	USER_DATA	Read	documented_active	provider_typed
Wallet REST	Http	POST	/sapi/v1/localentity/withdraw/apply	withdrawTravelRule	USER_DATA	Read	documented_active	provider_typed
Prediction Trading REST	Http	GET	/sapi/v1/w3w/wallet/prediction/category/list	listPredictionCategories	Public	Read	documented_active	provider_typed
Prediction Trading REST	Http	GET	/sapi/v1/w3w/wallet/prediction/market/list	listPredictionMarkets	Public	Read	documented_active	provider_typed
Prediction Trading REST	Http	GET	/sapi/v1/w3w/wallet/prediction/market/search	marketSearch	Public	Read	documented_active	provider_typed
Prediction Trading REST	Http	GET	/sapi/v1/w3w/wallet/prediction/market/detail	getMarketDetail	Public	Read	documented_active	provider_typed
Prediction Trading REST	Http	GET	/sapi/v1/w3w/wallet/prediction/order-book	queryOrderBook	Public	Read	documented_active	provider_typed
Prediction Trading REST	Http	GET	/sapi/v1/w3w/wallet/prediction/order-book/last-trade-price	queryLastTradePrice	Public	Read	documented_active	provider_typed
Prediction Trading REST	Http	GET	/sapi/v1/w3w/wallet/prediction/wallet/list	listPredictionWallets	USER_DATA	Read	documented_active	provider_typed
Prediction Trading REST	Http	GET	/sapi/v1/w3w/wallet/prediction/pnl/portfolio	getPortfolio	USER_DATA	Read	documented_active	provider_typed
Prediction Trading REST	Http	GET	/sapi/v1/w3w/wallet/prediction/quota/limit/status	getQuotaStatus	USER_DATA	Read	documented_active	provider_typed
Prediction Trading REST	Http	GET	/sapi/v1/w3w/wallet/prediction/balance/payment-options	queryPaymentOptionBalances	USER_DATA	Read	documented_active	provider_typed
Prediction Trading REST	Http	POST	/sapi/v1/w3w/wallet/prediction/trade/get-quote	getQuote	TRADE	FinancialWrite	documented_active	provider_typed
Prediction Trading REST	Http	POST	/sapi/v1/w3w/wallet/prediction/trade/place-order-bundle	placeOrder	TRADE	FinancialWrite	documented_active	provider_typed
Prediction Trading REST	Http	POST	/sapi/v1/w3w/wallet/prediction/trade/batch-cancel	batchCancelOrders	TRADE	FinancialWrite	documented_active	provider_typed
Prediction Trading REST	Http	GET	/sapi/v1/w3w/wallet/prediction/order/list	queryActiveOrders	USER_DATA	Read	documented_active	provider_typed
Prediction Trading REST	Http	GET	/sapi/v1/w3w/wallet/prediction/order/history	queryOrderHistory	USER_DATA	Read	documented_active	provider_typed
Prediction Trading REST	Http	GET	/sapi/v1/w3w/wallet/prediction/position/list	queryPositions	USER_DATA	Read	documented_active	provider_typed
Prediction Trading REST	Http	GET	/sapi/v1/w3w/wallet/prediction/position/filter	queryPositionsByFilter	USER_DATA	Read	documented_active	provider_typed
Prediction Trading REST	Http	GET	/sapi/v1/w3w/wallet/prediction/position/token	getPositionByToken	USER_DATA	Read	documented_active	provider_typed
Prediction Trading REST	Http	GET	/sapi/v1/w3w/wallet/prediction/pnl/query	queryPnL	USER_DATA	Read	documented_active	provider_typed
Prediction Trading REST	Http	GET	/sapi/v1/w3w/wallet/prediction/position/settled-history	querySettledPositionHistory	USER_DATA	Read	documented_active	provider_typed
Prediction Trading REST	Http	POST	/sapi/v1/w3w/wallet/prediction/batch-redeem	batchRedeem	TRADE	FinancialWrite	documented_active	provider_typed
Prediction Trading REST	Http	GET	/sapi/v1/w3w/wallet/prediction/redeem/status	getRedeemStatus	USER_DATA	Read	documented_active	provider_typed
Prediction Trading REST	Http	POST	/sapi/v1/w3w/wallet/prediction/transfer/inbound	createInboundTransfer	TRADE	FinancialWrite	documented_active	provider_typed
Prediction Trading REST	Http	POST	/sapi/v1/w3w/wallet/prediction/transfer/outbound	createOutboundTransfer	TRADE	FinancialWrite	documented_active	provider_typed
Prediction Trading REST	Http	GET	/sapi/v1/w3w/wallet/prediction/transfer/list	queryTransferList	USER_DATA	Read	documented_active	provider_typed
Prediction Trading REST	Http	GET	/sapi/v1/w3w/wallet/prediction/transfer/status	queryTransferStatus	USER_DATA	Read	documented_active	provider_typed
# end of snapshot
